run_id,start_time,C,max_iter,accuracy,f1,model_hash,data_hash
ae3b1a6264c240d8b7b3b1bdd0dbdb53,1772579861028,10.0,200,1.0,1.0,c4c0548d62421dfaa592ef9d0f1bdca8f849af1549487d9eab09f5006417e3d9,0ba79ae755c686ee02dfe1d2943772a46ded2433c4fde6dd7ad3b01c41ff5d3d
2c5c7c76dba64575a81b9b398b21169e,1772579859455,1.0,200,0.9666666666666667,0.9665831244778612,cc69021151c561d33d35eb8c6b43b7719388eaccd98f40a6b49e454cd9a3223a,0ba79ae755c686ee02dfe1d2943772a46ded2433c4fde6dd7ad3b01c41ff5d3d
f2a7f470866d4843a4581b521e96e267,1772579857967,0.1,200,0.9666666666666667,0.9665831244778612,d43585082d76a514069520bafc5c7288e7f473e0bde0b27c5a16b1615e677b1e,0ba79ae755c686ee02dfe1d2943772a46ded2433c4fde6dd7ad3b01c41ff5d3d
d6599b27d0c8455a8d994b092fe4068f,1772579856511,0.01,200,0.8,0.7802197802197802,f2bf8949fc49c8c53168510fdf949a22384e6d1e93d0a5ec1f0241a9fa7bcbc8,0ba79ae755c686ee02dfe1d2943772a46ded2433c4fde6dd7ad3b01c41ff5d3d
8edabefdea9f471c99d083962ed287f0,1772579440573,1.0,200,0.9666666666666667,0.9665831244778612,cc69021151c561d33d35eb8c6b43b7719388eaccd98f40a6b49e454cd9a3223a,0ba79ae755c686ee02dfe1d2943772a46ded2433c4fde6dd7ad3b01c41ff5d3d
